235	k119_0	10	244	252	13	235	1	235
99	k119_0	1	99	252	12	13	111	111
98	k119_0	155	252	252	3	3094	2997	3094
90	k119_0	155	244	252	77	90	1	189
90	k119_0	10	99	252	77	189	100	189
78	k119_0	1	78	252	378	78	1	407
78	k119_0	1	78	252	325	78	1	123
78	k119_0	1	78	252	110	78	1	263
45	k119_0	1	45	252	343	45	1	265
45	k119_0	1	45	252	103	45	1	116
145	k119_2	291	450	450	30	15145	15304	74213
92	k119_2	71	177	450	30	14954	15060	74213
38	k119_3	618	655	655	30	32499	32536	74213
3612	k119_4	30	3644	3976	101	3615	1	3615
416	k119_4	3561	3976	3976	4	1	416	416
126	k119_4	3525	3650	3976	104	126	1	283
48	k119_4	3929	3976	3976	104	283	236	283
119	k119_4	1	119	3976	130	119	1	126
116	k119_4	1	122	3976	2	18046	18167	77726
114	k119_4	1	123	3976	255	7466	7344	20850
111	k119_4	3525	3644	3976	351	120	1	277
48	k119_4	3929	3976	3976	351	277	230	277
93	k119_4	3555	3650	3976	105	96	1	96
90	k119_4	30	119	3976	370	360	271	360
90	k119_4	3887	3976	3976	94	1	90	132
90	k119_4	3887	3976	3976	29	18388	18299	18388
52	k119_4	67	118	3976	29	115	64	18388
83	k119_4	1	83	3976	128	83	1	105
83	k119_4	1	83	3976	118	83	1	30365
68	k119_4	1	68	3976	296	68	1	100
68	k119_4	1	68	3976	131	116	49	138
65	k119_4	1	68	3976	90	13473	13540	13588
58	k119_4	1	58	3976	340	45	102	102
58	k119_4	1	58	3976	324	2396	2453	2458
58	k119_4	1	58	3976	299	11	68	107
58	k119_4	1	58	3976	286	80	23	103
58	k119_4	1	58	3976	175	2664	2607	4742
58	k119_4	1	58	3976	156	33	90	95
58	k119_4	1	58	3976	155	26	83	92
58	k119_4	1	58	3976	154	28	85	92
58	k119_4	1	58	3976	53	62820	62763	62845
54	k119_4	66	119	3976	53	62654	62601	62845
58	k119_4	1	58	3976	52	80	23	13166
58	k119_4	1	58	3976	47	94702	94759	94768
55	k119_4	1	58	3976	216	4731	4788	4862
54	k119_4	67	120	3976	241	10953	10900	26106
54	k119_4	67	120	3976	21	132	185	101207
47	k119_4	67	119	3976	21	17385	17333	101207
54	k119_4	67	120	3976	9	104	157	14827
51	k119_4	8	58	3976	9	1	51	14827
53	k119_4	67	119	3976	27	9926	9874	11164
52	k119_4	67	121	3976	24	22495	22441	22626
51	k119_4	8	58	3976	151	121	71	121
51	k119_4	67	120	3976	69	38	91	18378
49	k119_4	67	115	3976	74	7683	7731	16363
46	k119_4	1	46	3976	146	46	1	91
46	k119_4	1	46	3976	102	46	1	16992
45	k119_4	1	45	3976	59	45	1	11190
45	k119_4	1	45	3976	16	45	1	58342
35	k119_4	80	120	3976	16	18072	18112	58342
42	k119_4	27	68	3976	129	1	42	100
32	k119_4	37	68	3976	333	113	82	113
32	k119_4	37	68	3976	270	1	32	4659
290	k119_5	1	290	290	99	158	447	447
112	k119_5	1	130	290	184	6372	6243	9556
90	k119_5	201	290	290	210	10184	10095	10184
90	k119_5	201	290	290	165	1	90	23704
73	k119_6	285	387	387	30	50695	50797	74213
257	k119_207	179	441	441	215	320	58	320
240	k119_207	29	268	441	181	240	1	240
231	k119_207	29	268	441	171	1	240	240
118	k119_207	1	118	441	124	118	1	250
33	k119_207	409	441	441	165	23704	23672	23704
33	k119_207	409	441	441	97	17629	17597	17629
102	k119_208	250	378	401	256	5824	5952	6086
48	k119_208	271	327	401	256	5959	6015	6086
91	k119_208	274	379	401	2	62325	62220	77726
86	k119_208	245	339	401	47	49556	49650	94768
49	k119_208	271	337	401	47	83954	83888	94768
45	k119_208	274	327	401	47	49641	49694	94768
39	k119_208	313	351	401	47	84027	83989	94768
81	k119_208	274	378	401	16	18005	17901	58342
51	k119_208	272	328	401	16	18064	18008	58342
68	k119_208	251	327	401	21	156	80	101207
64	k119_208	293	401	401	31	26006	25898	34260
39	k119_208	274	315	401	31	25913	25872	34260
62	k119_208	313	395	401	70	164	246	4622
53	k119_208	272	330	401	70	291	349	4622
51	k119_208	330	395	401	70	125	190	4622
36	k119_208	313	351	401	70	220	258	4622
62	k119_208	313	395	401	29	153	235	18388
59	k119_208	251	327	401	27	9902	9978	11164
55	k119_208	313	379	401	11	8495	8429	33262
53	k119_208	272	333	401	11	8421	8360	33262
49	k119_208	271	328	401	175	2549	2606	4742
47	k119_208	330	379	401	175	2494	2543	4742
47	k119_208	330	379	401	333	26	75	113
47	k119_208	330	379	401	20	26	75	9665
47	k119_208	330	379	401	270	88	39	4659
47	k119_208	330	379	401	129	98	49	100
47	k119_208	330	379	401	91	65	16	116
44	k119_208	333	379	401	53	62655	62701	62845
42	k119_208	272	328	401	205	8036	7980	10495
41	k119_208	330	379	401	349	216	265	492
39	k119_208	338	379	401	131	1	42	138
39	k119_208	338	379	401	90	13588	13547	13588
39	k119_208	330	368	401	69	39	1	18378
39	k119_208	330	368	401	46	39	1	57191
36	k119_208	313	351	401	74	7645	7607	16363
31	k119_208	321	351	401	119	6727	6697	19463
3328	k119_84	30	3357	3386	353	3328	1	3328
119	k119_84	1	119	3386	127	1958	2076	2076
119	k119_84	3268	3386	3386	31	1	119	34260
90	k119_84	30	119	3386	346	2607	2518	2607
90	k119_84	3268	3357	3386	68	90	1	20741
72	k119_84	3269	3340	3386	59	240	311	11190
46	k119_84	3341	3386	3386	23	14548	14593	23427
226	k119_85	1	403	403	10	43743	43341	77105
125	k119_87	1	191	1855	119	13273	13083	19463
119	k119_87	1737	1855	1855	75	3956	4074	7099
60	k119_87	278	352	1855	51	55635	55709	84792
284	k119_92	30	313	342	163	1	284	284
36	k119_92	307	342	342	163	1	36	284
36	k119_92	1	36	342	163	249	284	284
205	k119_92	30	246	342	366	1	217	217
36	k119_92	307	342	342	366	1	36	217
152	k119_92	157	317	342	92	161	1	161
40	k119_92	1	40	342	92	40	1	161
150	k119_92	152	313	342	133	162	1	274
61	k119_92	22	85	342	133	274	211	274
36	k119_92	1	36	342	133	36	1	274
115	k119_92	228	342	342	112	128	14	128
78	k119_92	1	78	342	112	78	1	128
112	k119_92	228	342	342	317	128	14	128
75	k119_92	1	78	342	317	78	1	128
112	k119_92	228	342	342	114	128	14	128
78	k119_92	1	78	342	114	78	1	128
111	k119_92	1	111	342	284	111	1	113
67	k119_92	276	342	342	284	113	47	113
109	k119_92	126	246	342	327	100	220	220
61	k119_92	28	88	342	327	1	61	220
45	k119_92	84	131	342	327	59	106	220
38	k119_92	305	342	342	327	1	38	220
109	k119_92	228	342	342	363	128	14	128
75	k119_92	1	78	342	363	78	1	128
98	k119_92	22	119	342	376	98	1	98
44	k119_92	299	342	342	376	98	55	98
94	k119_92	224	317	342	377	94	1	94
40	k119_92	1	40	342	377	40	1	94
90	k119_92	22	111	342	244	336	247	336
44	k119_92	299	342	342	244	336	293	336
88	k119_92	1	88	342	113	13	100	100
77	k119_92	266	342	342	113	1	77	100
88	k119_92	1	88	342	322	117	30	119
67	k119_92	276	342	342	322	119	53	119
32	k119_92	84	115	342	322	32	1	119
83	k119_92	84	187	342	279	59	162	405
61	k119_92	28	88	342	279	1	61	405
38	k119_92	305	342	342	279	1	38	405
82	k119_92	1	85	342	83	111	27	123
74	k119_92	266	342	342	83	123	47	123
61	k119_92	22	85	342	10	77105	77042	77105
36	k119_92	49	84	342	365	50	85	277
36	k119_92	49	84	342	258	50	85	925
36	k119_92	49	84	342	78	83	118	123
224	k119_95	4	362	362	43	14623	14981	15934
260	k119_10	1	260	288	308	260	1	272
251	k119_10	1	260	288	373	260	1	272
118	k119_10	171	288	288	28	161	44	161
103	k119_10	1	118	288	38	364	247	440
78	k119_10	1	78	288	87	77	154	154
47	k119_10	242	288	288	352	1	47	625
47	k119_10	242	288	288	315	1	47	826
334	k119_14	1	508	508	11	30028	30535	33262
327	k119_16	1	327	327	51	66581	66907	84792
240	k119_16	51	323	327	51	66472	66744	84792
145	k119_16	2	164	327	51	66741	66903	84792
102	k119_16	207	323	327	51	66469	66585	84792
209	k119_19	369	646	816	16	51015	51292	58342
143	k119_19	399	619	816	16	48974	49194	58342
137	k119_19	384	619	816	16	48448	48683	58342
87	k119_19	125	256	816	16	48189	48320	58342
69	k119_19	653	736	816	16	51310	51393	58342
220	k119_21	30	249	277	327	220	1	220
135	k119_21	1	150	277	163	246	97	284
59	k119_21	189	247	277	163	59	1	284
45	k119_21	144	191	277	163	102	55	284
37	k119_21	241	277	277	163	284	248	284
119	k119_21	1	119	277	92	43	161	161
41	k119_21	237	277	277	92	1	41	161
118	k119_21	30	150	277	366	217	97	217
59	k119_21	189	247	277	366	59	1	217
48	k119_21	144	191	277	366	102	55	217
118	k119_21	160	277	277	322	1	118	119
108	k119_21	1	117	277	133	39	155	274
61	k119_21	192	255	277	133	211	274	274
37	k119_21	241	277	277	133	1	37	274
103	k119_21	144	249	277	279	106	1	405
89	k119_21	189	277	277	113	100	12	100
89	k119_21	189	277	277	284	24	112	113
83	k119_21	192	277	277	83	27	112	123
79	k119_21	199	277	277	114	1	79	128
48	k119_21	1	48	277	114	81	128	128
79	k119_21	199	277	277	112	1	79	128
45	k119_21	1	48	277	112	81	128	128
76	k119_21	199	277	277	363	1	79	128
48	k119_21	1	48	277	363	81	128	128
76	k119_21	199	277	277	317	1	79	128
45	k119_21	1	48	277	317	81	128	128
67	k119_21	189	255	277	376	32	98	98
36	k119_21	156	191	277	376	1	36	98
67	k119_21	189	255	277	244	270	336	336
61	k119_21	192	255	277	10	77042	77105	77105
49	k119_21	1	52	277	377	43	94	94
41	k119_21	237	277	277	377	1	41	94
36	k119_21	193	228	277	365	85	50	277
36	k119_21	193	228	277	258	85	50	925
36	k119_21	193	228	277	78	118	83	123
231	k119_22	1	246	275	163	246	1	284
36	k119_22	240	275	275	163	284	249	284
217	k119_22	30	246	275	366	217	1	217
119	k119_22	1	119	275	92	43	161	161
40	k119_22	236	275	275	92	1	40	161
118	k119_22	30	150	275	327	220	100	220
61	k119_22	188	248	275	327	61	1	220
48	k119_22	145	192	275	327	106	59	220
111	k119_22	165	275	275	284	1	111	113
109	k119_22	1	124	275	133	39	162	274
61	k119_22	191	254	275	133	211	274	274
36	k119_22	240	275	275	133	1	36	274
98	k119_22	157	254	275	376	1	98	98
90	k119_22	165	254	275	244	247	336	336
88	k119_22	188	275	275	113	100	13	100
88	k119_22	188	275	275	322	30	117	119
32	k119_22	161	192	275	322	1	32	119
86	k119_22	89	192	275	279	162	59	405
61	k119_22	188	248	275	279	61	1	405
82	k119_22	191	275	275	83	27	111	123
